Timestamp,Temp Downspout,Temp Zone 1,Temp Zone 2,Temp Zone 3,Temp Zone 4,Die Temp,Bin Feeder RPM,Extruder Load,Extruder RPM,Knife RPM,Extruder Water,Cylinder Water,Extruder Steam,Cylinder Steam,ts,Bulk Density,WHC,In-barrel MC,Time(min),SME-Load,SME-Watt,Raw Material Moisture,group,Score_semi_sup_CV,Score_unsup_CV,Score
2024-01-01 00:00:00,25.9344264,28.989377216666664,49.912297466666665,78.8355947,106.48352648333334,148.73239891666665,13.897628416666667,31.50461675,356.9388455833334,366.79579958333335,5.639876016666666,9.958150700000001,0.22992856666666667,0.0507716,901,238.0,272.2,0.2972600575733602,0,206.23512318064596,726.6717384000001,0.0829741293043495,FBC + PPI + SPC,6.0816827,7.684829833454018,6.0
2024-01-01 00:01:00,25.936661616666665,28.990393199999996,49.9122975,82.28373541666666,101.3163102,148.8977916,14.026053466666667,31.646530283333334,356.8470883,367.23552656666664,5.54694535,9.307181816666667,0.6073711166666667,0.03563701666666667,901,238.0,272.2,0.2972600575733602,1,206.18210688705636,732.1228548000001,0.0829741293043495,FBC + PPI + SPC,6.375654,7.02946527643924,6.5
2024-01-01 00:02:00,25.937068016666668,28.992831616666667,49.91331343333333,82.27276245,101.08248946666667,148.8228163,14.135817833333334,31.681068916666668,356.8224705,366.99367686666665,5.710894916666667,9.441981766666666,0.5710552999999999,0.0377499,901,238.0,272.2,0.2972600575733602,2,206.167883007873,733.8085236000002,0.0829741293043495,FBC + PPI + SPC,6.6696253,6.37410071942446,7.0
2024-01-01 00:03:00,25.9362552,28.989783583333335,49.0408067,77.88440471666667,103.22933355,148.06615481666668,14.265380816666667,31.79362445,356.9366075666667,366.9692476166667,5.804096583333333,9.402693300000001,0.13051776666666667,0.04847591666666666,901,238.0,272.2,0.2972600575733602,3,206.23383008058514,738.3504684000001,0.0829741293043495,FBC + PPI + SPC,6.67186335,6.6705330741808595,7.0
2024-01-01 00:04:00,25.9348328,28.991409233333332,48.9174691,79.04184506666667,104.94611871666666,147.3375328333333,14.385840949999999,32.01792253333333,356.9263768666667,367.0352064666667,5.78465695,9.390974533333333,0.11523068333333333,0.044372383333333335,901,238.0,272.2,0.2972600575733602,4,206.22791890083872,750.5598828000001,0.0829741293043495,FBC + PPI + SPC,6.6741014,6.96696542893726,7.0
2024-01-01 00:05:00,25.933207200000002,29.558963249999998,48.91706273333333,83.64153385,108.73417965,146.67108591666664,15.8014754,32.08567895,356.8109609,367.1573528,5.773311566666666,8.80737195,0.18399658333333332,0.08485968333333332,901,238.0,272.2,0.2972600575733602,5,206.1612328945465,751.0476324,0.0829741293043495,FBC + PPI + SPC,6.37789205,7.002644697095099,6.5
2024-01-01 00:06:00,25.933004,29.944038383333332,49.21738056666666,80.9700321,108.33499786666667,147.88308501666668,15.4590589,32.98998281666667,356.86754994999995,366.9374895,5.8447367166666675,8.972214083333334,0.16004425,1.0244005166666665,901,238.0,272.2,0.2972600575733602,6,206.19392939099632,790.3877832000001,0.0829741293043495,FBC + PPI + SPC,6.0816827,7.038323965252938,6.0
2024-01-01 00:07:00,25.931378399999996,28.96235078333333,49.91311028333333,77.78585151666667,106.72222268333333,147.91295313333333,13.989035533333332,33.35121673333334,356.93309075,366.87885924999995,6.267124533333333,9.101967466666668,0.0305963,0.8692357666666666,901,238.0,272.2,0.2972600575733602,7,206.23179810472308,805.3325136000001,0.0829741293043495,FBC + PPI + SPC,6.095413000000001,7.041226400582341,6.0
2024-01-01 00:08:00,25.935036,27.994684266666663,50.63688033333333,76.95333179999999,106.83456240000001,151.34617283333333,13.6080842,33.22261101666667,356.82918451666666,367.3601156833334,6.1894678,9.144338,0.07699513333333334,0.18306158333333336,901,238.0,272.2,0.2972600575733602,8,206.1717622887958,799.7760492000001,0.0829741293043495,FBC + PPI + SPC,6.1091433,7.044128835911742,6.0
2024-01-01 00:09:00,25.9323944,27.995293866666668,50.91769188333333,77.75537106666667,110.71952538333333,148.38393638333335,13.379680299999999,32.917756266666665,356.80712435,370.0448918833334,6.0209462,8.965440150000001,0.022644616666666666,0.10960321666666667,901,238.0,272.2,0.2972600575733602,9,206.15901618047448,785.9199756,0.0829741293043495,FBC + PPI + SPC,6.1091433,7.044128835911742,6.0
2024-01-01 00:00:00,25.9352392,28.990190016666666,49.911281583333334,81.90171533333334,111.35496605,142.33979103333334,13.238663166666667,28.04018776666667,455.4627042,366.7884708,12.616401,8.14126445,0.021411766666666665,0.04183318333333333,902,268.5,181.9,0.3740367129918344,0,272.08679678282607,657.4343532,0.0829741293043495,FBC + PPI + SPC,6.203516,6.570227670753065,6.0
2024-01-01 00:01:00,25.9328008,28.991206033333334,49.91270385,74.69311348333333,114.04055636666666,143.48209683333334,13.313457616666666,27.8530697,455.4607859,366.81045731666666,12.436160683333332,8.870368966666666,0.042026600000000004,0.034844766666666666,902,268.5,181.9,0.3740367129918344,1,272.0856508182993,651.4330536,0.0829741293043495,FBC + PPI + SPC,6.142599349999999,6.6949598033620354,6.0
2024-01-01 00:02:00,25.937677599999997,28.9893772,49.91209435,79.7567114,108.43758675,142.89895601666666,13.3552546,27.825540316666668,455.46142533333335,366.80312843333337,11.820390416666667,8.32260035,0.04351471666666667,0.03236625,902,268.5,181.9,0.3740367129918344,2,272.0860328064749,649.9385808000001,0.0829741293043495,FBC + PPI + SPC,6.0816827,6.819691935971006,6.0
2024-01-01 00:03:00,25.936052016666668,28.990393216666668,49.91168793333333,85.10255945,105.51391121666667,142.90058148333335,13.295176166666666,27.847787383333333,455.45822816666674,366.67609618333336,11.64431575,7.9272778,0.07744416666666668,0.03978138333333334,902,268.5,181.9,0.3740367129918344,3,272.084122865597,652.1471208,0.0829741293043495,FBC + PPI + SPC,6.095413000000001,6.8120806048570115,6.0
2024-01-01 00:04:00,25.9346296,29.2695981,49.912907016666665,77.11142361666666,110.88122953333333,143.8045513333333,13.440213833333333,28.8144627,455.46302391666666,366.62235185000003,11.514266450000001,7.597322950000001,0.17344708333333334,0.04100035,902,268.5,181.9,0.3740367129918344,4,272.0869877769139,693.3719352,0.0829741293043495,FBC + PPI + SPC,6.1091433,6.804469273743017,6.0
2024-01-01 00:05:00,25.935239216666666,29.324260466666665,49.03145981666667,74.504339,115.06217791666667,144.75261238333331,13.366708866666666,28.209325583333335,455.4611056166667,366.63456648333334,12.2607974,10.188431133333333,0.32993845,0.034357149999999996,902,268.5,181.9,0.3740367129918344,5,272.0858418123871,664.1107044,0.0829741293043495,FBC + PPI + SPC,5.80448535,6.709229925019388,5.5
2024-01-01 00:06:00,25.9344264,28.987751633333335,48.91543718333333,83.63828286666667,109.6296472,144.00509491666668,13.4311111,26.873086983333334,455.46366335000005,366.6247946666667,13.165758283333334,10.132848966666668,0.2508164,0.03551518333333333,902,268.5,181.9,0.3740367129918344,6,272.0873697650894,612.2138952000001,0.0829741293043495,FBC + PPI + SPC,5.4998274,6.613990576295759,5.0
2024-01-01 00:07:00,25.935645599999997,28.9914092,48.91604675,81.1541338,104.14206765,140.2555201,13.5616599,26.11496415,455.46366335000005,366.74205520000004,13.4379142,8.868370650000001,0.021350116666666665,0.04238155,902,268.5,181.9,0.3740367129918344,7,272.0873697650894,584.0335452,0.0829741293043495,FBC + PPI + SPC,5.9961953,6.8958760489379305,5.5
2024-01-01 00:08:00,25.9352392,28.9899868,49.76762476666667,73.17336446666667,105.3186883,136.86883491666669,13.415712266666667,26.848909900000002,455.4620647666667,366.80068545,14.232943449999999,8.782511933333334,0.08053510000000001,0.039882966666666665,902,268.5,181.9,0.3740367129918344,8,272.08641479465047,612.40119,0.0829741293043495,FBC + PPI + SPC,6.4925632,7.177761521580102,6.0
2024-01-01 00:09:00,25.934019999999997,28.9879548,49.90904643333333,77.87180691666667,112.45378283333334,136.96839546666666,13.674003466666667,27.262560633333333,455.4588676,366.7664844166667,13.9850365,8.637347966666665,0.5238902,0.033402266666666666,902,268.5,181.9,0.3740367129918344,9,272.08450485377256,627.1078944000001,0.0829741293043495,FBC + PPI + SPC,6.4925632,7.177761521580102,6.0
2024-01-01 00:00:00,25.9323944,28.99120601666667,49.91229751666666,82.90858281666667,110.57651030000001,131.368625,13.843163299999999,26.242960233333335,455.4697379666667,363.9351328666667,19.077062166666668,8.51379275,0.12411596666666667,0.04380373333333333,903,333.0,134.5,0.4034108227158677,0,255.8491176763741,589.5861060000001,0.0829741293043495,FBC + PPI + SPC,6.0816827,7.372249004401593,6.0
2024-01-01 00:01:00,25.901304633333332,28.990190016666666,49.3474235,77.87261903333334,110.8952463,130.95026801666666,14.074070683333334,26.281562183333335,455.4719759833333,363.39036025,18.95178735,8.86081785,0.2220032,0.042767483333333335,903,333.0,134.5,0.4034108227158677,1,255.85037482814903,590.6903796,0.0829741293043495,FBC + PPI + SPC,5.81079085,7.181351232511059,5.5
2024-01-01 00:02:00,25.729803,28.989174,48.91401483333333,75.98568271666666,110.10968073333333,130.95006481666667,14.070732933333334,26.2975111,455.4719759833333,364.37241665,18.712041566666667,8.344920266666668,0.0193775,0.06724686666666665,903,333.0,134.5,0.4034108227158677,2,255.85037482814903,592.7194224,0.0829741293043495,FBC + PPI + SPC,5.539899,6.990453460620525,5.0
2024-01-01 00:03:00,25.890128583333333,29.4092005,48.91462441666667,79.98307825,109.89129883333334,130.93320051666666,14.192406966666665,26.276178233333333,455.47325485,366.19483973333337,19.187130649999997,9.0512989,0.46360453333333335,0.033442900000000005,903,333.0,134.5,0.4034108227158677,3,255.85109320059186,590.8581612,0.0829741293043495,FBC + PPI + SPC,6.2474989999999995,6.750251855938403,6.0
2024-01-01 00:04:00,25.934019999999997,29.85259575,49.04324503333333,83.5206284,110.48936065,131.28613206666668,14.270008133333333,25.92063368333333,455.4716562666667,366.52463473333336,18.99825325,9.0516715,0.07047871666666666,0.03835935,903,333.0,134.5,0.4034108227158677,4,255.8501952350383,576.9787056000001,0.0829741293043495,FBC + PPI + SPC,6.955099,6.510050251256281,7.0
2024-01-01 00:05:00,25.9344264,28.992018816666665,49.913110216666674,80.95235346666666,110.50987843333333,130.89947188333332,14.319921583333333,25.780143016666667,455.47453370000005,363.8862743166667,18.878024733333334,9.111992866666666,0.26767108333333334,0.04240185,903,333.0,134.5,0.4034108227158677,5,255.85181156367256,572.9010900000001,0.0829741293043495,FBC + PPI + SPC,6.775214999999999,6.5901998046368,6.5
2024-01-01 00:06:00,25.9325976,28.992628416666665,49.9131102,77.03461275,110.2744322,130.32141125,14.392895583333335,25.744588433333334,455.474214,364.1452245666667,18.886898016666667,8.781326533333333,0.12438003333333333,0.03616531666666667,903,333.0,134.5,0.4034108227158677,6,255.85163197992395,570.0565320000001,0.0829741293043495,FBC + PPI + SPC,6.595331,6.670349358017319,6.0
2024-01-01 00:07:00,25.935036,28.04934666666667,49.91493893333333,76.17242558333334,110.89402756666667,129.90569531666668,14.357546500000002,26.54395421666667,455.4758125833333,362.9897203333333,18.930586650000002,9.015736333333333,0.17028568333333333,0.03360548333333333,903,333.0,134.5,0.4034108227158677,7,255.85252994547747,601.4131164000001,0.0829741293043495,FBC + PPI + SPC,6.2490515,6.840303558545745,5.5
2024-01-01 00:08:00,25.934426416666668,27.996513033333333,49.31369366666667,79.1824611,110.8950433,130.85030118333333,13.99851755,26.590886183333335,455.4761323,362.9604052166667,18.972852866666667,9.204862499999999,0.02203701666666667,0.04083773333333333,903,333.0,134.5,0.4034108227158677,8,255.85270953858816,601.8501348000001,0.0829741293043495,FBC + PPI + SPC,5.902772,7.010257759074171,5.0
2024-01-01 00:09:00,25.9317848,28.227761416666667,48.91503075,82.88948166666667,110.05848803333333,130.90109735,13.869940733333333,26.23107483333333,455.4722957,363.1924833,18.128713316666666,8.956193883333333,0.11423556666666666,0.04274728333333333,903,333.0,134.5,0.4034108227158677,9,255.85055442125974,589.8904644,0.0829741293043495,FBC + PPI + SPC,5.902772,7.010257759074171,5.0
2024-01-01 00:00:00,27.44827498333333,28.991815616666667,49.91189106666666,81.64710216666667,111.09859575,164.29863291666666,13.242380133333334,34.24302558333333,455.46749995000005,368.1931537,13.322664766666666,8.908742983333333,0.022486116666666667,0.037506116666666665,904,151.0,484.6,0.3567719286087125,0,438.3720322112567,895.9764924,0.066415761465983,FBC + SPI + SPC,6.6815624,6.18625,7.0
2024-01-01 00:01:00,27.930064599999998,28.993847666666667,49.5264357,79.72297941666667,112.01011223333333,161.10354013333333,13.1911011,35.13219348333333,455.29581283333334,367.7778562666666,13.281888483333335,8.8490652,0.0196945,0.06348856666666666,904,151.0,484.6,0.3567719286087125,1,438.20678918020417,934.5167604,0.066415761465983,FBC + SPI + SPC,6.3816225499999994,6.65101842629482,6.5
2024-01-01 00:02:00,27.9308774,28.992222050000002,48.914624483333334,79.82762851666666,118.84435268333333,161.0637152666667,13.326808366666667,34.63371888333334,455.46845909999996,367.0767363833333,13.8831981,8.695874366666667,0.0211212,0.040248599999999995,904,151.0,484.6,0.3567719286087125,2,438.3729553606246,914.6086512,0.066415761465983,FBC + SPI + SPC,6.0816827,7.1157868525896415,6.0
2024-01-01 00:03:00,27.9316902,28.991815616666667,49.24562435,82.70151938333333,118.67878851666667,162.35617828333335,13.527676416666667,34.45046073333333,455.46526193333335,367.057193,14.043220116666667,8.438568933333332,0.06553851666666667,0.038968616666666664,904,151.0,484.6,0.3567719286087125,3,438.3698781960648,906.9255636,0.066415761465983,FBC + SPI + SPC,5.99222735,7.041984335385729,6.0
2024-01-01 00:04:00,27.931487,28.990799583333335,49.91250071666666,81.43699111666666,118.11871448333333,164.93135218333333,13.636985466666667,34.582317200000006,455.4620647666667,367.9806190333333,13.718299433333334,8.684020016666667,0.02076005,0.5554732333333334,904,151.0,484.6,0.3567719286087125,4,438.366801031505,911.2646064,0.066415761465983,FBC + SPI + SPC,5.902772,6.968181818181818,6.0
2024-01-01 00:05:00,27.931080599999998,28.992222016666666,49.9120943,81.19314826666667,118.84435260000001,166.69683236666665,13.627655166666667,34.80539658333333,455.3862922333334,369.0970364666666,14.173066400000002,8.925440516666667,0.16871815,0.8098962333333333,904,151.0,484.6,0.3567719286087125,5,438.2938725362188,921.8507976,0.066415761465983,FBC + SPI + SPC,5.902772,7.044740728585493,5.5
2024-01-01 00:06:00,27.931080599999998,29.694298366666665,49.84524413333334,80.46852865000001,118.75293691666667,167.67699981666667,13.4236012,34.7690294,455.40067933333336,367.79495665,13.987542633333334,8.830877433333335,0.02231,0.22734805,904,151.0,484.6,0.3567719286087125,6,438.307719632368,918.0190176,0.066415761465983,FBC + SPI + SPC,5.902772,7.12129963898917,5.0
2024-01-01 00:07:00,27.931487,28.991409183333335,48.91543720000001,79.95645859999999,119.04790516666667,167.89440841666666,13.22811915,33.9358344,455.4585478833333,367.58486496666666,13.77509455,8.935432083333334,0.022970349999999997,1.6518448,904,151.0,484.6,0.3567719286087125,7,438.3634161504893,886.7755188,0.066415761465983,FBC + SPI + SPC,5.902772,7.1913764336007,5.0
2024-01-01 00:08:00,27.931487,28.276530816666664,49.46385256666667,79.28812631666666,118.68244513333335,167.91269516666668,13.229408683333334,34.41043645,455.45758873333335,369.64180906666667,13.324527100000001,8.726796866666666,0.02039021666666667,0.24140593333333332,904,151.0,484.6,0.3567719286087125,8,438.36249300112127,906.2661216,0.066415761465983,FBC + SPI + SPC,5.902772,7.261453228212232,5.0
2024-01-01 00:09:00,27.932503,27.995700283333335,49.91087518333333,78.95507788333333,117.89972295000001,168.4115161,13.13087105,35.52166806666666,455.06050215,370.8412859666667,13.444009933333332,9.76360515,0.06801291666666667,0.04282838333333334,904,151.0,484.6,0.3567719286087125,9,437.980310622535,948.11922,0.066415761465983,FBC + SPI + SPC,5.902772,7.261453228212232,5.0
2024-01-01 00:00:00,28.8942544,27.99468425,49.91331348333333,78.95467146666667,96.88610918333333,143.48677008333334,13.457281533333335,36.46528551666667,323.0162119166667,370.2354402,13.636510383333333,9.353650616666666,0.019870583333333334,1.4160300166666666,905,174.0,426.9,0.3549469162364922,0,226.99497955139677,772.4525315999999,0.066415761465983,FBC + SPI + SPC,6.1091433,6.60814859197124,6.0
2024-01-01 00:01:00,28.35963195,27.99448105,49.91331348333333,78.53790331666666,95.35886045000001,151.06638728333334,13.5778175,36.64976278333334,322.9749692,371.11733664999997,13.450647983333333,9.268875616666666,0.04195618333333333,1.1222977,905,174.0,426.9,0.3549469162364922,1,226.96599682767882,781.692516,0.066415761465983,FBC + SPI + SPC,6.445758850000001,6.581852073763398,6.0
2024-01-01 00:02:00,28.9277826,28.958489866666664,49.911891116666666,79.60166745,96.46945736666666,149.90030733333333,13.593443866666666,36.87995286666667,322.87426045000007,371.6083649333333,13.127420883333334,9.3463686,0.1367085,1.04489825,905,174.0,426.9,0.3549469162364922,2,226.89522520754477,790.8661559999999,0.066415761465983,FBC + SPI + SPC,6.7823744,6.555555555555555,6.0
2024-01-01 00:03:00,28.925547400000003,28.992222,49.67354676666666,79.90890925000001,100.17910035,145.25123094999998,13.225008983333334,36.739664999999995,322.9452361666667,371.20283903333336,12.401752216666667,9.188706833333333,0.021147633333333336,0.06476841666666668,905,174.0,426.9,0.3549469162364922,3,226.94510236775852,787.2450888000001,0.066415761465983,FBC + SPI + SPC,6.7282379,6.833528656733076,6.5
